customer_id,age,gender,country,monthly_visits,amount_spent,joined_year
3288,52,Female,Kenya,2,31.65,2018
3289,58,Other,Nigeria,9,69.67,2023
3290,19,Male,South Africa,4,32.7,2024
3291,35,Other,Kenya,2,4.79,2022
3292,56,Male,Ghana,1,11.56,2020
3293,44,Other,Kenya,5,10.41,2024
3294,23,Other,Nigeria,2,35.45,2020
3295,34,Male,South Africa,8,1.52,2020
3296,34,Other,Kenya,6,16.68,2020
3297,55,Other,South Africa,4,46.72,2021
3298,37,Other,Ghana,3,21.9,2020
3299,34,Female,UK,8,61.5,2022
3300,40,Male,Ghana,0,24.82,2021
3301,41,Other,UK,4,193.78,2016
3302,25,Male,USA,2,168.13,2024
3303,30,Male,UK,7,80.43,2018
3304,14,Male,USA,2,154.38,2021
3305,41,Other,Kenya,4,11.46,2016
3306,33,Other,USA,5,69.5,2018
3307,27,Male,South Africa,7,19.41,2016
3308,64,Female,USA,1,64.6,2016
3309,39,Male,South Africa,5,23.41,2021
3310,62,Female,UK,6,17.08,2016
3311,43,Male,UK,2,159.46,2018
3312,27,Male,UK,3,11.78,2021
3313,63,Male,USA,1,71.06,2020
3314,35,Other,UK,7,56.15,2018
3315,36,Female,USA,3,18.08,2023
3316,56,Female,USA,6,30.66,2019
3317,25,Male,Nigeria,4,7.71,2016
3318,34,Other,Nigeria,4,127.05,2021
3319,55,Other,USA,9,172.29,2024
3320,49,Female,South Africa,11,65.92,2016
3321,45,Other,Kenya,8,94.66,2022
3322,68,Female,Ghana,7,4.31,2021
3323,15,Female,Nigeria,5,24.22,2023
3324,66,Female,USA,5,20.08,2020
3325,31,Other,Ghana,8,41.61,2021
3326,35,Female,Nigeria,6,10.13,2024
3327,41,Female,Kenya,5,41.43,2023
3328,42,Male,South Africa,6,53.12,2021
3329,51,Female,USA,4,7.1,2023
3330,56,Female,Kenya,5,7.06,2022
3331,59,Male,Nigeria,4,1.8,2019
3332,37,Male,USA,3,71.54,2021
3333,49,Other,Ghana,5,20.1,2021
3334,59,Female,UK,7,12.77,2015
3335,20,Other,South Africa,6,75.28,2018
3336,54,Other,Nigeria,8,7.73,2019
3337,28,Male,South Africa,6,27.86,2020
3338,20,Other,USA,6,68.28,2021
3339,13,Female,UK,4,42.65,2019
3340,56,Male,Kenya,3,40.37,2016
3341,17,Female,South Africa,5,8.57,2019
3342,15,Female,Ghana,8,9.98,2019
3343,13,Male,Nigeria,6,43.68,2021
3344,16,Female,Ghana,5,1.19,2017
3345,52,Male,South Africa,6,101.67,2015
3346,47,Female,UK,9,21.58,2020
3347,44,Male,Kenya,9,26.95,2021
3348,54,Other,Kenya,6,14.95,2024
3349,46,Female,Ghana,4,104.65,2022
3350,55,Male,USA,5,51.43,2021
3351,37,Female,USA,4,29.88,2021
3352,22,Female,UK,3,44.01,2021
3353,33,Female,Kenya,10,23.93,2015
3354,58,Male,Ghana,3,31.33,2023
3355,51,Other,Ghana,7,22.13,2023
3356,39,Other,Ghana,9,26.44,2021
3357,39,Other,South Africa,2,18.92,2023
3358,14,Male,UK,7,4.04,2018
3359,53,Other,USA,3,1.9,2021
3360,60,Male,USA,8,9.56,2016
3361,25,Female,South Africa,8,14.49,2020
3362,21,Female,Nigeria,4,110.58,2016
3363,64,Other,South Africa,6,47.24,2024
3364,48,Male,UK,4,158.86,2017
3365,34,Female,Ghana,4,20.75,2015
3366,54,Male,South Africa,5,25.69,2021
3367,38,Male,Ghana,5,63.6,2016
3368,66,Female,UK,7,43.13,2017
3369,24,Male,UK,3,37.53,2015
3370,29,Female,Kenya,3,42.85,2017
3371,26,Female,Ghana,2,43.87,2018
3372,26,Female,USA,3,72.57,2021
3373,69,Male,South Africa,3,55.14,2020
3374,46,Female,UK,4,157.69,2015
3375,65,Male,Ghana,3,147.79,2018
3376,69,Female,Nigeria,6,27.4,2023
3377,32,Female,Kenya,6,1.82,2017
3378,23,Other,Nigeria,7,0.56,2020
3379,28,Other,UK,8,6.57,2016
3380,63,Other,Nigeria,4,3.89,2019
3381,43,Male,Nigeria,4,23.37,2023
3382,67,Male,Kenya,5,2.72,2016
3383,18,Female,Kenya,6,49.03,2017
3384,68,Female,Kenya,7,10.55,2016
3385,31,Female,Kenya,10,36.07,2016
3386,49,Female,Nigeria,3,5.44,2020
3387,16,Male,USA,3,87.93,2020
3388,59,Female,USA,4,75.7,2019
3389,16,Female,Kenya,2,24.43,2016
3390,32,Other,South Africa,1,120.73,2015
3391,22,Female,Ghana,4,10.27,2017
3392,36,Female,UK,6,84.08,2017
3393,66,Female,South Africa,4,39.47,2023
3394,47,Male,UK,6,19.99,2018
3395,38,Other,South Africa,5,4.41,2023
3396,49,Female,South Africa,3,9.4,2015
3397,50,Female,USA,5,99.34,2017
3398,33,Other,Ghana,10,46.68,2015
3399,66,Female,South Africa,2,13.53,2020
3400,52,Male,Kenya,8,34.24,2015
3401,51,Female,UK,4,5.71,2016
3402,33,Male,USA,6,5.2,2023
3403,22,Male,UK,2,119.17,2015
3404,50,Female,Kenya,4,30.61,2018
3405,58,Other,Kenya,7,22.44,2020
3406,16,Male,South Africa,6,148.87,2016
3407,69,Other,Kenya,3,25.46,2015
3408,57,Female,Ghana,4,20.49,2018
3409,32,Male,Kenya,4,15.94,2017
3410,29,Female,South Africa,7,41.63,2021
3411,67,Other,UK,5,40.87,2021
3412,19,Female,Kenya,7,0.82,2024
3413,16,Female,USA,4,53.07,2021
3414,41,Male,USA,3,77.63,2023
3415,26,Female,USA,3,47.85,2023
3416,15,Female,UK,3,101.97,2018
3417,36,Female,Nigeria,3,16.18,2023
3418,49,Male,USA,4,10.66,2021
3419,28,Other,USA,6,59.75,2020
3420,67,Other,Nigeria,4,10.45,2023
3421,64,Female,UK,11,4.78,2018
3422,16,Male,USA,3,5.08,2015
3423,68,Female,South Africa,6,73.14,2020
3424,36,Other,UK,1,1.46,2015
3425,46,Male,USA,10,17.09,2024
3426,42,Other,USA,4,6.92,2023
3427,30,Other,Nigeria,5,70.31,2019
3428,31,Male,South Africa,3,35.01,2016
3429,43,Male,UK,6,11.5,2022
3430,31,Female,Kenya,11,69.4,2024
3431,61,Female,Ghana,6,69.39,2020
3432,58,Other,South Africa,3,37.01,2017
3433,31,Male,Kenya,2,16.14,2016
3434,34,Male,South Africa,5,44.13,2024
3435,36,Female,Kenya,7,135.55,2018
3436,57,Other,Kenya,3,2.65,2015
3437,24,Other,South Africa,1,15.53,2015
3438,42,Female,Nigeria,9,16.77,2019
3439,50,Male,South Africa,6,49.96,2024
3440,65,Female,South Africa,6,52.66,2023
3441,43,Female,Kenya,3,11.55,2019
3442,48,Female,Ghana,4,12.17,2020
3443,31,Female,Kenya,6,131.7,2024
3444,60,Male,USA,2,70.59,2023
3445,57,Female,South Africa,7,136.11,2017
3446,48,Male,UK,8,88.5,2018
3447,42,Female,South Africa,5,25.72,2016
3448,67,Other,Nigeria,6,6.5,2018
3449,61,Male,UK,3,49.65,2022
3450,67,Other,Kenya,6,21.69,2016
3451,45,Female,Nigeria,6,27.71,2018
3452,30,Female,South Africa,5,27.75,2022
3453,64,Female,Kenya,8,137.85,2021
3454,61,Male,Kenya,7,3.57,2023
3455,40,Other,USA,5,10.73,2016
3456,59,Male,USA,2,46.82,2018
3457,23,Male,Ghana,2,107.6,2023
3458,69,Female,USA,9,125.02,2020
3459,66,Other,UK,4,40.9,2023
3460,57,Female,Kenya,5,1.76,2023
3461,45,Male,USA,11,22.54,2021
3462,29,Female,Ghana,3,125.56,2021
3463,18,Other,South Africa,3,34.65,2022
3464,16,Female,UK,4,64.84,2016
3465,32,Other,USA,3,15.68,2024
3466,60,Other,Kenya,6,1.27,2021
3467,59,Female,South Africa,7,43.18,2020
3468,39,Male,Kenya,2,90.08,2021
3469,27,Female,South Africa,4,231.62,2020
3470,18,Male,UK,3,93.74,2017
3471,59,Male,Kenya,5,40.37,2019
3472,26,Female,USA,7,46.92,2017
3473,23,Male,USA,5,86.91,2020
3474,51,Male,Ghana,4,1.0,2017
3475,21,Female,South Africa,5,151.46,2016
3476,38,Female,Ghana,7,37.88,2018
3477,28,Female,Nigeria,6,151.88,2023
3478,17,Male,USA,3,72.31,2015
3479,69,Other,South Africa,6,8.26,2022
3480,64,Male,UK,5,9.03,2019
3481,22,Other,Ghana,4,21.82,2016
3482,62,Female,UK,2,15.33,2023
3483,15,Other,UK,5,28.93,2016
3484,25,Female,UK,5,46.3,2017
3485,55,Female,Ghana,5,28.69,2015
3486,61,Other,Nigeria,3,2.9,2015
3487,42,Female,Ghana,6,185.72,2016
3488,66,Other,Kenya,5,27.68,2016
3489,57,Female,USA,5,95.22,2020
3490,18,Male,Ghana,6,3.84,2022
3491,29,Male,Ghana,5,83.05,2018
3492,57,Female,Nigeria,6,9.52,2017
3493,63,Female,Kenya,2,56.88,2016
3494,65,Other,Ghana,12,54.21,2015
3495,31,Male,USA,7,120.29,2022
3496,54,Other,USA,4,19.33,2021
3497,47,Female,Ghana,5,5.77,2016
3498,58,Female,UK,7,99.96,2021
3499,38,Other,UK,1,20.14,2020
3500,63,Female,Kenya,5,13.23,2022
3501,17,Male,USA,6,33.3,2020
3502,41,Other,UK,5,7.9,2018
3503,49,Male,USA,2,17.62,2022
3504,32,Male,Kenya,5,24.33,2015
3505,61,Male,Kenya,2,16.23,2024
3506,33,Other,UK,4,29.92,2015
3507,22,Female,Ghana,5,24.28,2018
3508,17,Male,South Africa,6,74.49,2015
3509,48,Male,Nigeria,3,125.3,2019
3510,18,Male,South Africa,6,5.32,2023
3511,38,Female,South Africa,6,86.67,2023
3512,16,Female,USA,3,134.24,2023
3513,51,Other,Kenya,4,58.02,2020
3514,51,Female,USA,4,281.62,2015
3515,62,Other,UK,7,20.4,2024
3516,47,Other,Nigeria,4,88.69,2019
3517,13,Other,UK,7,56.0,2024
3518,36,Other,Ghana,5,19.54,2016
3519,69,Other,Nigeria,2,60.98,2015
3520,48,Male,USA,6,35.63,2019
3521,18,Female,USA,5,10.47,2019
3522,53,Male,UK,3,9.55,2015
3523,66,Other,USA,2,62.48,2021
3524,58,Female,USA,8,62.23,2017
3525,56,Male,South Africa,1,37.83,2020
3526,69,Male,Ghana,5,34.8,2016
3527,43,Other,South Africa,4,9.92,2023
3528,32,Male,USA,6,28.04,2016
3529,36,Male,Kenya,3,102.55,2016
3530,37,Male,South Africa,5,96.46,2015
3531,48,Male,USA,3,54.08,2015
3532,33,Male,USA,7,296.79,2018
3533,42,Other,Ghana,5,111.83,2021
3534,36,Other,UK,7,7.85,2018
3535,56,Male,Nigeria,6,25.47,2019
3536,54,Other,South Africa,8,7.07,2020
3537,42,Other,South Africa,6,31.38,2019
3538,34,Female,South Africa,4,74.89,2019
3539,40,Male,USA,4,8.47,2018
3540,19,Other,Ghana,2,106.19,2023
3541,47,Other,USA,2,42.09,2019
3542,67,Male,USA,5,69.1,2023
3543,40,Female,UK,2,2.31,2018
3544,26,Male,Kenya,1,4.93,2023
3545,68,Female,Ghana,4,48.49,2019
3546,22,Male,South Africa,6,91.07,2022
3547,28,Male,Nigeria,6,103.52,2015
3548,28,Male,South Africa,9,58.3,2018
3549,66,Male,USA,3,11.22,2018
3550,43,Female,Ghana,9,10.85,2016
3551,54,Female,Ghana,6,106.58,2017
3552,37,Other,Ghana,11,6.01,2022
3553,25,Male,Kenya,5,57.93,2022
3554,18,Female,South Africa,2,38.13,2015
3555,56,Female,Kenya,7,27.36,2016
3556,21,Female,UK,2,29.02,2018
3557,57,Male,Nigeria,2,145.21,2020
3558,48,Other,UK,5,98.82,2017
3559,68,Female,USA,7,100.12,2021
3560,55,Male,Kenya,4,26.1,2017
3561,32,Female,Kenya,6,5.66,2022
3562,30,Female,UK,6,306.87,2020
3563,55,Other,USA,2,7.85,2022
3564,69,Female,Ghana,10,36.24,2021
3565,33,Female,USA,4,15.37,2019
3566,16,Male,South Africa,4,35.74,2019
3567,62,Male,UK,4,18.19,2017
3568,45,Other,USA,3,113.6,2018
3569,39,Male,Ghana,3,172.64,2022
3570,19,Male,USA,7,26.39,2019
3571,18,Other,Kenya,7,3.64,2023
3572,27,Female,Nigeria,7,54.43,2017
3573,30,Other,Kenya,3,23.63,2024
3574,44,Male,Nigeria,5,213.32,2017
3575,68,Other,USA,7,4.68,2022
3576,23,Female,South Africa,7,6.34,2022
3577,32,Other,USA,4,60.1,2021
3578,36,Male,Ghana,8,71.08,2020
3579,27,Male,USA,8,31.85,2021
3580,60,Other,Nigeria,5,16.24,2021
3581,19,Female,Kenya,10,18.54,2020
3582,33,Other,South Africa,6,20.62,2023
3583,54,Female,USA,9,12.76,2019
3584,38,Female,USA,8,95.07,2019
3585,56,Other,Kenya,6,3.36,2020
3586,68,Female,South Africa,4,26.15,2024
3587,26,Male,UK,2,68.84,2018
3588,69,Other,USA,3,0.19,2024
3589,49,Female,USA,1,105.2,2024
3590,33,Male,UK,8,61.26,2023
3591,30,Other,Nigeria,7,3.81,2016
3592,17,Male,Nigeria,5,112.69,2017
3593,15,Male,Ghana,2,33.4,2023
3594,35,Male,Kenya,7,52.81,2015
3595,38,Female,South Africa,12,106.87,2019
3596,49,Other,USA,5,106.5,2017
3597,36,Other,USA,3,26.28,2017
3598,61,Female,Ghana,4,13.57,2015
3599,31,Other,USA,5,14.88,2022
3600,63,Male,Kenya,6,72.61,2017
3601,37,Other,Ghana,3,132.56,2018
3602,33,Female,Kenya,3,3.75,2019
3603,24,Male,Ghana,1,0.76,2019
3604,69,Female,USA,5,86.56,2016
3605,53,Male,Ghana,2,24.44,2021
3606,45,Male,Nigeria,4,16.18,2020
3607,62,Other,South Africa,2,10.44,2021
3608,65,Male,USA,7,21.27,2024
3609,16,Female,UK,3,177.84,2024
3610,54,Other,South Africa,9,188.79,2017
3611,69,Female,USA,6,20.14,2022
3612,19,Male,South Africa,5,165.78,2020
3613,34,Female,Nigeria,2,17.82,2021
3614,67,Female,South Africa,5,96.37,2023
3615,45,Male,Ghana,5,11.91,2022
3616,29,Other,South Africa,8,87.58,2022
3617,36,Female,USA,2,21.83,2017
3618,46,Male,UK,5,10.89,2015
3619,40,Other,UK,5,136.5,2015
3620,55,Other,Kenya,6,12.05,2024
3621,53,Other,South Africa,1,240.4,2016
3622,51,Female,UK,3,5.75,2022
3623,34,Female,South Africa,9,0.5,2024
3624,61,Female,UK,6,102.32,2020
3625,29,Other,South Africa,5,44.17,2020
3626,46,Female,USA,4,27.38,2015
3627,18,Male,South Africa,3,4.28,2016
3628,58,Female,USA,11,42.77,2019
3629,18,Female,USA,6,25.02,2017
3630,46,Other,Kenya,3,33.05,2016
3631,13,Female,UK,7,49.77,2023
3632,22,Male,Ghana,6,51.07,2024
3633,33,Other,USA,2,161.7,2021
3634,17,Male,UK,4,53.22,2015
3635,14,Other,Nigeria,5,20.73,2015
3636,34,Other,South Africa,2,20.0,2017
3637,60,Female,Nigeria,2,32.42,2024
3638,69,Male,South Africa,4,15.01,2020
3639,14,Other,Kenya,6,23.62,2016
3640,22,Female,USA,4,92.29,2022
3641,46,Other,Ghana,6,98.22,2018
3642,28,Other,USA,8,49.42,2022
3643,60,Other,South Africa,7,43.71,2021
3644,63,Other,Ghana,8,27.85,2016
3645,51,Other,USA,5,50.52,2023
3646,34,Other,Ghana,1,82.01,2019
3647,24,Female,South Africa,5,66.94,2020
3648,36,Other,Kenya,5,1.81,2016
3649,59,Male,Kenya,7,65.68,2017
3650,52,Female,USA,2,63.64,2024
3651,50,Male,Nigeria,6,5.21,2022
3652,22,Other,South Africa,6,8.14,2019
3653,47,Male,USA,3,77.54,2024
3654,63,Other,USA,5,40.93,2015
3655,61,Other,Kenya,7,86.19,2023
3656,44,Female,Ghana,4,10.21,2015
3657,19,Female,South Africa,3,1.55,2023
3658,33,Other,Ghana,2,8.83,2024
3659,32,Female,UK,4,30.13,2020
3660,38,Male,UK,8,37.04,2021
3661,16,Female,South Africa,9,97.49,2015
3662,58,Female,Nigeria,11,62.97,2024
3663,64,Male,UK,4,232.25,2015
3664,34,Female,Kenya,8,4.1,2019
3665,27,Other,Nigeria,2,6.98,2016
3666,68,Male,USA,2,4.41,2024
3667,52,Other,UK,8,38.66,2019
3668,33,Male,Kenya,3,15.52,2019
3669,27,Other,USA,6,57.54,2020
3670,34,Other,Nigeria,6,7.12,2023
3671,64,Female,South Africa,6,5.45,2020
3672,40,Other,USA,4,30.82,2024
3673,26,Female,Ghana,2,23.57,2015
3674,39,Male,South Africa,4,88.35,2019
3675,53,Other,South Africa,7,90.87,2016
3676,52,Other,Nigeria,5,6.25,2022
3677,40,Male,Nigeria,5,83.65,2021
3678,38,Male,Kenya,5,41.52,2020
3679,61,Other,Kenya,4,35.01,2016
3680,14,Male,Ghana,4,4.98,2017
3681,37,Female,South Africa,2,67.28,2023
3682,68,Male,Ghana,4,3.07,2023
3683,15,Male,Ghana,3,16.27,2021
3684,20,Other,Nigeria,5,5.01,2016
3685,56,Female,Ghana,3,37.83,2021
3686,45,Male,Ghana,6,51.81,2015
3687,54,Female,USA,8,110.75,2023
3688,64,Female,Kenya,5,66.19,2023
3689,47,Female,Kenya,6,162.34,2020
3690,18,Other,South Africa,2,71.55,2024
3691,51,Male,Kenya,7,17.7,2015
3692,64,Other,UK,4,39.66,2022
3693,35,Male,South Africa,7,30.62,2020
3694,37,Male,USA,3,41.73,2023
3695,62,Other,Kenya,7,42.44,2023
3696,55,Female,USA,5,60.55,2021
3697,31,Female,Kenya,4,4.33,2018
3698,17,Male,Kenya,7,68.67,2015
3699,63,Other,USA,5,7.76,2017
3700,23,Female,Ghana,6,1.33,2020
3701,68,Female,Ghana,7,36.58,2015
3702,24,Male,Ghana,6,43.55,2018
3703,22,Male,UK,8,1.77,2022
3704,20,Other,Ghana,4,36.22,2022
3705,36,Male,Kenya,7,38.24,2020
3706,40,Female,Nigeria,5,2.7,2020
3707,53,Female,USA,5,62.17,2017
3708,48,Female,Nigeria,5,11.8,2021
3709,49,Female,UK,4,79.11,2022
3710,33,Other,Nigeria,2,18.61,2016
3711,20,Other,South Africa,5,32.49,2019
3712,67,Male,Ghana,7,111.21,2020
3713,21,Male,UK,4,82.04,2015
3714,59,Male,Kenya,6,76.13,2019
3715,27,Other,Ghana,4,8.74,2017
3716,60,Female,Ghana,3,2.47,2017
3717,58,Male,Nigeria,2,46.54,2020
3718,52,Female,South Africa,3,26.44,2015
3719,30,Male,Ghana,5,119.89,2019
3720,54,Male,USA,11,21.51,2019
3721,32,Male,USA,4,26.43,2019
3722,18,Male,Ghana,6,37.33,2017
3723,24,Male,Nigeria,8,79.58,2020
3724,14,Female,Nigeria,8,15.62,2015
3725,19,Male,Kenya,4,142.21,2024
3726,28,Female,UK,12,38.82,2015
3727,15,Other,UK,7,91.94,2016
3728,57,Male,UK,1,37.29,2018
3729,15,Female,South Africa,1,73.92,2024
3730,39,Other,Nigeria,7,2.64,2023
3731,62,Other,Kenya,3,80.28,2024
3732,55,Other,USA,4,37.11,2022
3733,52,Female,UK,2,29.84,2024
3734,50,Male,USA,3,5.92,2016
3735,45,Male,USA,8,67.66,2015
3736,40,Female,Ghana,4,7.03,2018
3737,13,Male,South Africa,10,10.68,2019
3738,67,Female,Kenya,4,6.76,2016
3739,20,Male,South Africa,3,0.33,2024
3740,49,Other,Ghana,3,54.22,2020
3741,44,Male,Kenya,3,15.79,2022
3742,60,Female,Kenya,5,8.09,2019
3743,55,Female,Nigeria,5,19.28,2018
3744,49,Other,South Africa,8,34.57,2021
3745,16,Female,South Africa,7,35.0,2019
3746,42,Male,Nigeria,5,22.88,2022
3747,18,Male,USA,1,34.15,2021
3748,58,Other,Ghana,4,27.87,2019
3749,66,Female,South Africa,6,86.49,2022
3750,31,Other,Nigeria,4,1.5,2015
3751,44,Male,Kenya,4,101.26,2022
3752,21,Other,UK,3,13.98,2017
3753,24,Female,Nigeria,3,63.97,2015
3754,23,Other,UK,3,25.96,2023
3755,58,Female,USA,7,17.43,2020
3756,67,Female,Ghana,8,47.77,2022
3757,28,Male,UK,6,73.24,2024
3758,13,Male,USA,6,29.89,2018
3759,57,Male,UK,2,31.42,2016
3760,67,Female,Kenya,9,3.03,2020
3761,65,Other,Kenya,7,128.85,2016
3762,33,Female,Kenya,5,93.83,2015
3763,42,Male,Kenya,6,25.37,2021
3764,25,Male,Nigeria,4,72.4,2021
3765,46,Other,Kenya,6,18.79,2020
3766,16,Male,Kenya,5,65.54,2016
3767,40,Male,Nigeria,5,36.36,2019
3768,50,Male,Kenya,4,30.88,2015
3769,43,Other,USA,2,2.91,2016
3770,67,Female,USA,5,168.23,2019
3771,39,Male,South Africa,6,90.83,2019
3772,17,Other,USA,4,78.85,2021
3773,37,Male,Ghana,6,18.19,2019
3774,15,Other,Ghana,3,17.1,2020
3775,45,Male,Ghana,8,42.57,2016
3776,16,Other,Nigeria,3,93.61,2019
3777,37,Male,USA,5,136.38,2022
3778,32,Female,Ghana,1,15.66,2015
3779,46,Male,South Africa,9,46.75,2024
3780,38,Other,Nigeria,3,64.35,2021
3781,17,Male,South Africa,2,12.83,2022
3782,47,Female,USA,10,26.17,2019
3783,40,Male,Kenya,4,10.38,2018
3784,41,Other,South Africa,6,60.02,2015
3785,21,Other,Kenya,11,99.68,2023
3786,64,Female,Nigeria,6,105.0,2016
3787,50,Other,South Africa,3,55.45,2019
3788,62,Male,South Africa,4,21.32,2021
3789,18,Male,UK,7,54.09,2022
3790,31,Male,Nigeria,4,99.85,2024
3791,56,Other,Nigeria,7,49.16,2018
3792,69,Male,Ghana,5,26.63,2024
3793,23,Male,USA,7,126.16,2015
3794,14,Male,South Africa,7,90.16,2021
3795,59,Female,South Africa,1,107.04,2024
3796,56,Other,Nigeria,4,116.75,2023
3797,56,Other,Nigeria,10,25.03,2015
3798,21,Other,USA,6,98.18,2015
3799,33,Female,Nigeria,10,42.24,2021
3800,36,Other,Kenya,6,1.95,2023
3801,46,Female,Kenya,4,50.51,2019
3802,34,Female,UK,6,31.8,2018
3803,15,Other,Kenya,2,16.09,2020
3804,24,Male,Kenya,5,175.97,2023
3805,40,Male,USA,5,2.83,2016
3806,42,Other,South Africa,3,145.83,2019
3807,38,Other,Kenya,6,8.67,2018
3808,60,Female,UK,1,23.66,2017
3809,33,Other,Nigeria,3,27.0,2019
3810,40,Female,Kenya,4,65.66,2021
3811,68,Other,UK,5,12.14,2017
3812,38,Male,USA,3,213.8,2017
3813,45,Male,Nigeria,1,69.12,2020
3814,33,Other,UK,4,78.02,2019
3815,47,Female,Kenya,4,5.63,2017
3816,64,Male,South Africa,8,32.34,2015
3817,46,Female,Nigeria,6,145.58,2024
3818,53,Other,Nigeria,1,15.74,2016
3819,63,Other,South Africa,6,7.86,2017
3820,59,Male,Nigeria,4,33.22,2018
3821,30,Other,Kenya,3,133.24,2019
3822,23,Male,Nigeria,2,33.35,2024
3823,69,Female,Kenya,5,25.95,2023
3824,35,Male,South Africa,5,52.53,2018
3825,60,Male,Ghana,6,138.14,2023
3826,34,Female,South Africa,2,2.52,2019
3827,29,Male,Kenya,3,8.33,2017
3828,17,Male,USA,0,7.12,2021
3829,56,Other,South Africa,6,4.46,2022
3830,23,Female,USA,7,17.98,2023
3831,42,Male,USA,3,13.02,2023
3832,27,Female,Kenya,7,39.78,2020
3833,39,Female,Kenya,7,19.82,2023
3834,47,Male,Ghana,5,25.98,2017
3835,45,Other,UK,5,142.25,2016
3836,32,Female,Nigeria,4,8.46,2019
3837,28,Male,South Africa,5,24.59,2021
3838,46,Female,Kenya,2,14.86,2021
3839,14,Other,South Africa,4,39.83,2020
3840,47,Other,UK,6,66.65,2017
3841,52,Other,UK,5,84.91,2020
3842,68,Male,USA,4,36.21,2015
3843,40,Male,Nigeria,6,96.52,2017
3844,59,Other,Ghana,4,76.87,2016
3845,51,Male,South Africa,4,8.54,2018
3846,18,Other,Nigeria,6,14.08,2022
3847,21,Male,Ghana,4,55.69,2017
3848,32,Other,South Africa,7,184.03,2020
3849,13,Female,Nigeria,7,23.59,2024
3850,20,Other,Kenya,6,13.06,2015
3851,67,Other,South Africa,4,101.68,2018
3852,35,Male,Nigeria,5,11.13,2019
3853,15,Male,UK,5,59.77,2019
3854,16,Male,Ghana,5,1.74,2015
3855,37,Male,Nigeria,6,0.96,2023
3856,59,Male,Kenya,6,30.03,2019
3857,50,Male,South Africa,8,53.43,2023
3858,27,Female,South Africa,4,7.68,2021
3859,33,Other,South Africa,9,72.17,2019
3860,47,Other,Kenya,11,6.89,2023
3861,69,Other,Ghana,5,38.15,2019
3862,65,Female,South Africa,5,18.43,2024
3863,65,Other,Ghana,5,69.77,2023
3864,58,Female,Nigeria,2,81.51,2019
3865,64,Female,UK,4,3.42,2015
3866,26,Female,UK,6,10.7,2021
3867,48,Other,Ghana,3,111.58,2019
3868,24,Female,Ghana,6,26.86,2019
3869,29,Other,UK,6,32.38,2020
3870,51,Other,South Africa,2,9.2,2020
3871,21,Male,USA,2,263.87,2021
3872,47,Male,USA,7,128.23,2022
3873,25,Female,Kenya,7,0.1,2015
3874,27,Female,UK,5,40.01,2024
3875,30,Other,UK,4,102.89,2017
3876,63,Female,Kenya,3,28.15,2020
3877,45,Female,USA,5,28.71,2015
3878,18,Other,Nigeria,2,23.85,2019
3879,39,Female,South Africa,5,1.46,2019
3880,35,Female,South Africa,6,78.1,2024
3881,39,Other,Nigeria,7,30.51,2023
3882,46,Other,Nigeria,6,37.86,2016
3883,68,Male,USA,4,14.76,2021
3884,58,Other,Kenya,3,76.65,2023
3885,50,Male,Nigeria,4,78.93,2022
3886,26,Female,Kenya,4,40.25,2015
3887,48,Other,Ghana,12,117.5,2015
3888,65,Other,South Africa,6,6.16,2016
3889,20,Other,USA,4,77.24,2015
3890,47,Female,South Africa,4,40.89,2022
3891,31,Male,USA,13,13.13,2021
3892,42,Female,Ghana,6,7.1,2020
3893,26,Female,South Africa,4,17.91,2016
3894,32,Other,Ghana,5,97.01,2023
3895,61,Male,USA,3,77.47,2015
3896,37,Female,Nigeria,4,51.8,2015
3897,52,Other,South Africa,6,4.73,2016
3898,36,Female,Ghana,5,154.87,2021
3899,26,Female,UK,6,18.22,2024
3900,38,Other,South Africa,5,46.7,2015
3901,50,Other,South Africa,7,81.25,2017
3902,35,Male,South Africa,5,7.13,2024
3903,34,Female,Kenya,7,52.81,2022
3904,60,Other,Ghana,5,1.64,2021
3905,69,Other,Ghana,4,5.37,2022
3906,31,Male,South Africa,7,64.21,2020
3907,58,Male,Nigeria,4,8.43,2022
3908,63,Other,South Africa,4,29.31,2019
3909,15,Male,Kenya,5,14.27,2023
3910,54,Other,USA,1,27.34,2024
3911,31,Female,Kenya,7,4.02,2015
3912,21,Male,Nigeria,1,70.3,2021
3913,40,Female,South Africa,5,4.12,2020
3914,32,Female,Ghana,5,90.98,2022
3915,57,Female,UK,4,54.33,2016
3916,19,Other,South Africa,4,26.94,2015
3917,26,Female,Nigeria,5,100.68,2015
3918,21,Female,Ghana,7,10.3,2016
3919,67,Female,Kenya,1,15.36,2019
3920,69,Other,USA,8,7.37,2021
3921,31,Female,USA,3,24.03,2023
3922,59,Female,South Africa,4,216.12,2018
3923,64,Male,Kenya,4,8.78,2023
3924,26,Other,UK,6,88.89,2017
3925,68,Female,UK,6,52.76,2020
3926,50,Male,Nigeria,3,0.8,2023
3927,65,Other,USA,3,144.92,2015
3928,48,Other,Kenya,2,177.18,2018
3929,52,Other,South Africa,3,129.45,2019
3930,29,Other,Ghana,5,34.83,2020
3931,42,Other,South Africa,6,12.45,2022
3932,21,Other,South Africa,6,24.82,2016
3933,45,Female,Kenya,6,47.62,2020
3934,68,Female,USA,5,23.81,2021
3935,64,Female,Kenya,5,61.58,2020
3936,37,Female,Ghana,6,79.38,2018
3937,26,Male,Kenya,6,11.75,2020
